MethMMD,Kernel,parametre,perturbation,size,mmd,time
MMDq,laplacian,0.25,same,1000,-0.00024871282709737486,0.22168803215026855
MMDq,laplacian,0.25,mu+1,1000,0.08527020123973861,0.22161865234375
MMDq,laplacian,0.25,std*2,1000,0.03420244627314939,0.2225186824798584
MMDq,laplacian,0.25,unif_law,1000,0.0040062150125690366,0.22211337089538574
MMDq,laplacian,0.5,same,1000,-0.0003909870332399201,0.22230768203735352
MMDq,laplacian,0.5,mu+1,1000,0.1158269256754838,0.22099900245666504
MMDq,laplacian,0.5,std*2,1000,0.051270742204569286,0.22187232971191406
MMDq,laplacian,0.5,unif_law,1000,0.0074712991397862805,0.2213730812072754
MMDq,laplacian,1.0,same,1000,-0.0005506180445774556,0.22162270545959473
MMDq,laplacian,1.0,mu+1,1000,0.12071514259147831,0.22108840942382812
MMDq,laplacian,1.0,std*2,1000,0.056671939315220854,0.22095632553100586
MMDq,laplacian,1.0,unif_law,1000,0.012649639476197905,0.22118401527404785
MMDq,laplacian,2.0,same,1000,-0.0006620723324504141,0.22615909576416016
MMDq,laplacian,2.0,mu+1,1000,0.09223408421043877,0.24909305572509766
MMDq,laplacian,2.0,std*2,1000,0.04362892699903681,0.23273420333862305
MMDq,laplacian,2.0,unif_law,1000,0.01692116438739033,0.22644400596618652
MMDq,laplacian,5.0,same,1000,-0.0005340119711835789,0.22536039352416992
MMDq,laplacian,5.0,mu+1,1000,0.045248051773248255,0.221116304397583
MMDq,laplacian,5.0,std*2,1000,0.02096290271448778,0.22168302536010742
MMDq,laplacian,5.0,unif_law,1000,0.014058429335635975,0.2213883399963379
MMDl,gaussian,0.25,same,10,-0.051591380493402374,0.0004551410675048828
MMDl,gaussian,0.25,mu+1,10,-0.01561229936329891,0.0004994869232177734
MMDl,gaussian,0.25,std*2,10,0.04294891159160015,0.0005004405975341797
MMDl,gaussian,0.25,unif_law,10,0.06041536221701875,0.0004870891571044922
MMDl,gaussian,0.5,same,10,-0.05250680266590511,0.0005004405975341797
MMDl,gaussian,0.5,mu+1,10,0.045219184743054086,0.0005095005035400391
MMDl,gaussian,0.5,std*2,10,0.04211938909810673,0.0005364418029785156
MMDl,gaussian,0.5,unif_law,10,0.03262354976709414,0.00048279762268066406
MMDl,gaussian,1.0,same,10,-0.006159745322785603,0.0004947185516357422
MMDl,gaussian,1.0,mu+1,10,0.10726082688702077,0.0005090236663818359
MMDl,gaussian,1.0,std*2,10,0.0780515194682824,0.0005102157592773438
MMDl,gaussian,1.0,unif_law,10,0.011707201964135194,0.0004956722259521484
MMDl,gaussian,2.0,same,10,0.034286748389765975,0.0005135536193847656
MMDl,gaussian,2.0,mu+1,10,0.11434502943322702,0.0005075931549072266
MMDl,gaussian,2.0,std*2,10,0.11487312261303347,0.0005598068237304688
MMDl,gaussian,2.0,unif_law,10,2.3563594396591724e-06,0.0005109310150146484
MMDl,gaussian,5.0,same,10,0.03820533707321694,0.0004968643188476562
MMDl,gaussian,5.0,mu+1,10,0.07299337664322927,0.0005426406860351562
MMDl,gaussian,5.0,std*2,10,0.11114654831075566,0.0005087852478027344
MMDl,gaussian,5.0,unif_law,10,-0.005335807323804431,0.0005364418029785156
MMDl,laplacian,0.25,same,10,0.01756780894028278,0.0004258155822753906
MMDl,laplacian,0.25,mu+1,10,0.04919154782604842,0.0004241466522216797
MMDl,laplacian,0.25,std*2,10,0.06384216561608635,0.0004343986511230469
MMDl,laplacian,0.25,unif_law,10,0.012504644292846123,0.00041604042053222656
MMDl,laplacian,0.5,same,10,0.018238886658986698,0.0004336833953857422
MMDl,laplacian,0.5,mu+1,10,0.06589067186596376,0.0004315376281738281
MMDl,laplacian,0.5,std*2,10,0.0725444389391475,0.0004246234893798828
MMDl,laplacian,0.5,unif_law,10,0.027287371149676432,0.0004258155822753906
MMDl,laplacian,1.0,same,10,0.011716153598145596,0.0004627704620361328
MMDl,laplacian,1.0,mu+1,10,0.06320868443856079,0.0004456043243408203
MMDl,laplacian,1.0,std*2,10,0.05364989846785839,0.0004715919494628906
MMDl,laplacian,1.0,unif_law,10,0.05451120941604035,0.000423431396484375
MMDl,laplacian,2.0,same,10,0.01978364094981,0.00046181678771972656
MMDl,laplacian,2.0,mu+1,10,0.04636775963450113,0.00044083595275878906
MMDl,laplacian,2.0,std*2,10,0.02390940478554491,0.00044155120849609375
MMDl,laplacian,2.0,unif_law,10,0.09239013389633932,0.00042724609375
MMDl,laplacian,5.0,same,10,0.0696936065573925,0.0004284381866455078
MMDl,laplacian,5.0,mu+1,10,0.06905445531771534,0.00043582916259765625
MMDl,laplacian,5.0,std*2,10,-0.003165189081652575,0.0004394054412841797
MMDl,laplacian,5.0,unif_law,10,0.1406369259465084,0.00042557716369628906
MMDq,gaussian,0.25,same,10,-0.012621254734655807,0.0016295909881591797
MMDq,gaussian,0.25,mu+1,10,-0.016815497349756736,0.0015895366668701172
MMDq,gaussian,0.25,std*2,10,0.11144111891490766,0.0015807151794433594
MMDq,gaussian,0.25,unif_law,10,0.03663717119612597,0.0016117095947265625
MMDq,gaussian,0.5,same,10,-0.017238654615531757,0.0015604496002197266
MMDq,gaussian,0.5,mu+1,10,-0.020020663027676577,0.001756429672241211
MMDq,gaussian,0.5,std*2,10,0.15916330161618797,0.0016200542449951172
MMDq,gaussian,0.5,unif_law,10,0.05469700733960958,0.0015628337860107422
MMDq,gaussian,1.0,same,10,-0.012338033926954761,0.0015745162963867188
MMDq,gaussian,1.0,mu+1,10,-0.007061367958803189,0.0015797615051269531
MMDq,gaussian,1.0,std*2,10,0.17679510868296755,0.0016243457794189453
MMDq,gaussian,1.0,unif_law,10,0.052186255733295495,0.0015654563903808594
MMDq,gaussian,2.0,same,10,-0.008868679081271535,0.0015621185302734375
MMDq,gaussian,2.0,mu+1,10,0.004781949215961978,0.0015692710876464844
MMDq,gaussian,2.0,std*2,10,0.14800456314172794,0.0016214847564697266
MMDq,gaussian,2.0,unif_law,10,0.036599011234080825,0.0016093254089355469
MMDq,gaussian,5.0,same,10,-0.005530827578510422,0.0015587806701660156
MMDq,gaussian,5.0,mu+1,10,0.009502993730885034,0.0015759468078613281
MMDq,gaussian,5.0,std*2,10,0.06519719513595601,0.0015728473663330078
MMDq,gaussian,5.0,unif_law,10,0.017555440959584834,0.0015621185302734375
MMDq,laplacian,0.25,same,10,-0.0017478511746811254,0.0015523433685302734
MMDq,laplacian,0.25,mu+1,10,0.00503348261410852,0.0015103816986083984
MMDq,laplacian,0.25,std*2,10,0.05337019152026201,0.0015010833740234375
MMDq,laplacian,0.25,unif_law,10,0.013838604086493733,0.0015344619750976562
MMDq,laplacian,0.5,same,10,-0.0008305675712367844,0.0014829635620117188
MMDq,laplacian,0.5,mu+1,10,0.00550165610653508,0.0015070438385009766
MMDq,laplacian,0.5,std*2,10,0.08656040392025777,0.0015048980712890625
MMDq,laplacian,0.5,unif_law,10,0.01956959075002218,0.0015325546264648438
MMDq,laplacian,1.0,same,10,0.004399428511632997,0.001542806625366211
MMDq,laplacian,1.0,mu+1,10,0.005860877661425734,0.0015425682067871094
MMDq,laplacian,1.0,std*2,10,0.09753603747726836,0.0017087459564208984
MMDq,laplacian,1.0,unif_law,10,0.017572440647874,0.0014917850494384766
MMDq,laplacian,2.0,same,10,0.018355742564364896,0.0014967918395996094
MMDq,laplacian,2.0,mu+1,10,0.014276722348133264,0.0015494823455810547
MMDq,laplacian,2.0,std*2,10,0.058920336571372633,0.0015130043029785156
MMDq,laplacian,2.0,unif_law,10,-0.0028207087345688553,0.0014934539794921875
MMDq,laplacian,5.0,same,10,0.04825613514191304,0.0015332698822021484
MMDq,laplacian,5.0,mu+1,10,0.040128796908152936,0.0015454292297363281
MMDq,laplacian,5.0,std*2,10,-0.00775188474948299,0.0015087127685546875
MMDq,laplacian,5.0,unif_law,10,-0.04110970019720894,0.00150299072265625
MMDl,gaussian,0.25,same,50,-0.27021142331879533,0.0005428791046142578
MMDl,gaussian,0.25,mu+1,50,-0.15757971674934518,0.0005166530609130859
MMDl,gaussian,0.25,std*2,50,-7.425977447457655e-05,0.0005135536193847656
MMDl,gaussian,0.25,unif_law,50,0.20967335812579183,0.0004966259002685547
MMDl,gaussian,0.5,same,50,-0.3136079442978425,0.0005033016204833984
MMDl,gaussian,0.5,mu+1,50,-0.16888992627403226,0.0005128383636474609
MMDl,gaussian,0.5,std*2,50,-0.043179511439640876,0.0005178451538085938
MMDl,gaussian,0.5,unif_law,50,0.1544238843683808,0.0005042552947998047
MMDl,gaussian,1.0,same,50,-0.3067312469800175,0.0005095005035400391
MMDl,gaussian,1.0,mu+1,50,-0.1422222700143302,0.0005214214324951172
MMDl,gaussian,1.0,std*2,50,-0.0828814326091743,0.0005314350128173828
MMDl,gaussian,1.0,unif_law,50,0.09543486194371888,0.0005204677581787109
MMDl,gaussian,2.0,same,50,-0.2440249166075354,0.0005829334259033203
MMDl,gaussian,2.0,mu+1,50,-0.0935152392276489,0.0005357265472412109
MMDl,gaussian,2.0,std*2,50,-0.12513494445038909,0.0005323886871337891
MMDl,gaussian,2.0,unif_law,50,0.057370024678147474,0.0005171298980712891
MMDl,gaussian,5.0,same,50,-0.13891245210255476,0.0005135536193847656
MMDl,gaussian,5.0,mu+1,50,-0.04348467529852869,0.0005180835723876953
MMDl,gaussian,5.0,std*2,50,-0.15068532245395233,0.0005204677581787109
MMDl,gaussian,5.0,unif_law,50,0.03204454483686007,0.0006954669952392578
MMDl,laplacian,0.25,same,50,-0.12530509405315926,0.0004260540008544922
MMDl,laplacian,0.25,mu+1,50,-0.05078674777176445,0.000438690185546875
MMDl,laplacian,0.25,std*2,50,-0.08089288011235908,0.0004470348358154297
MMDl,laplacian,0.25,unif_law,50,0.05486563558384347,0.00042510032653808594
MMDl,laplacian,0.5,same,50,-0.185973193244081,0.0005638599395751953
MMDl,laplacian,0.5,mu+1,50,-0.08091137921283305,0.00043892860412597656
MMDl,laplacian,0.5,std*2,50,-0.07533407842429468,0.0004820823669433594
MMDl,laplacian,0.5,unif_law,50,0.09260908155711803,0.0004298686981201172
MMDl,laplacian,1.0,same,50,-0.21765782325082378,0.0004343986511230469
MMDl,laplacian,1.0,mu+1,50,-0.1041245288156211,0.0006148815155029297
MMDl,laplacian,1.0,std*2,50,-0.02998109242099794,0.000457763671875
MMDl,laplacian,1.0,unif_law,50,0.1414034717167776,0.0004341602325439453
MMDl,laplacian,2.0,same,50,-0.18140467259788498,0.00043773651123046875
MMDl,laplacian,2.0,mu+1,50,-0.09240407345393621,0.0004608631134033203
MMDl,laplacian,2.0,std*2,50,0.026187500120929182,0.000457763671875
MMDl,laplacian,2.0,unif_law,50,0.1832765710904696,0.0004382133483886719
MMDl,laplacian,5.0,same,50,-0.07999818798427795,0.000484466552734375
MMDl,laplacian,5.0,mu+1,50,-0.028329543040506378,0.0004477500915527344
MMDl,laplacian,5.0,std*2,50,0.06572333549558027,0.0004932880401611328
MMDl,laplacian,5.0,unif_law,50,0.17581746662465705,0.0004363059997558594
MMDq,gaussian,0.25,same,50,-0.0009434139409311149,0.0025811195373535156
MMDq,gaussian,0.25,mu+1,50,0.13187712566623067,0.0026159286499023438
MMDq,gaussian,0.25,std*2,50,0.12314898239492111,0.002622842788696289
MMDq,gaussian,0.25,unif_law,50,0.051655421558283954,0.0026001930236816406
MMDq,gaussian,0.5,same,50,-0.0009510858964933977,0.0028002262115478516
MMDq,gaussian,0.5,mu+1,50,0.16105530724838613,0.0026085376739501953
MMDq,gaussian,0.5,std*2,50,0.14652538429987627,0.0026121139526367188
MMDq,gaussian,0.5,unif_law,50,0.04798212279724379,0.002589702606201172
MMDq,gaussian,1.0,same,50,-0.0011759950537799657,0.0026094913482666016
MMDq,gaussian,1.0,mu+1,50,0.16946567943757862,0.002805948257446289
MMDq,gaussian,1.0,std*2,50,0.15341778834926878,0.002616405487060547
MMDq,gaussian,1.0,unif_law,50,0.0337431628190803,0.0027456283569335938
MMDq,gaussian,2.0,same,50,-0.0015705127567022803,0.002613067626953125
MMDq,gaussian,2.0,mu+1,50,0.14722955082332856,0.0026078224182128906
MMDq,gaussian,2.0,std*2,50,0.13117569965519515,0.002780914306640625
MMDq,gaussian,2.0,unif_law,50,0.016806304667730476,0.0026013851165771484
MMDq,gaussian,5.0,same,50,-0.001290819017820466,0.0026006698608398438
MMDq,gaussian,5.0,mu+1,50,0.09213237287624021,0.0025696754455566406
MMDq,gaussian,5.0,std*2,50,0.0710955181153401,0.0025730133056640625
MMDq,gaussian,5.0,unif_law,50,0.005007785477385562,0.002589702606201172
MMDq,laplacian,0.25,same,50,-0.000672011811304829,0.00225830078125
MMDq,laplacian,0.25,mu+1,50,0.07533250902601796,0.0022614002227783203
MMDq,laplacian,0.25,std*2,50,0.060016609303278345,0.002296924591064453
MMDq,laplacian,0.25,unif_law,50,0.012407465192448397,0.0022945404052734375
MMDq,laplacian,0.5,same,50,-0.0008039690057579651,0.002523660659790039
MMDq,laplacian,0.5,mu+1,50,0.10759814612921503,0.0023026466369628906
MMDq,laplacian,0.5,std*2,50,0.09290326294166329,0.0023081302642822266
MMDq,laplacian,0.5,unif_law,50,0.022071688719071947,0.002245187759399414
MMDq,laplacian,1.0,same,50,-0.000521859126136226,0.002301454544067383
MMDq,laplacian,1.0,mu+1,50,0.1196379791976071,0.0023109912872314453
MMDq,laplacian,1.0,std*2,50,0.10918411992229915,0.0023279190063476562
MMDq,laplacian,1.0,unif_law,50,0.033727941511309534,0.0023031234741210938
MMDq,laplacian,2.0,same,50,0.00011317053130976973,0.0023033618927001953
MMDq,laplacian,2.0,mu+1,50,0.09675966598145647,0.0023193359375
MMDq,laplacian,2.0,std*2,50,0.09119151335815817,0.002326488494873047
MMDq,laplacian,2.0,unif_law,50,0.039101846961958175,0.0023183822631835938
MMDq,laplacian,5.0,same,50,0.0006880561403663776,0.0022988319396972656
MMDq,laplacian,5.0,mu+1,50,0.051401698198250106,0.002330303192138672
MMDq,laplacian,5.0,std*2,50,0.051373694733294506,0.002313852310180664
MMDq,laplacian,5.0,unif_law,50,0.03080219797539191,0.002292633056640625
MMDl,gaussian,0.25,same,100,-0.04877120632636963,0.0005505084991455078
MMDl,gaussian,0.25,mu+1,100,0.021618232277207668,0.00052642822265625
MMDl,gaussian,0.25,std*2,100,0.055379826126308915,0.0005311965942382812
MMDl,gaussian,0.25,unif_law,100,0.09833075286019617,0.0005140304565429688
MMDl,gaussian,0.5,same,100,-0.04761000493027773,0.0005145072937011719
MMDl,gaussian,0.5,mu+1,100,0.060215876144928585,0.0005288124084472656
MMDl,gaussian,0.5,std*2,100,0.08034791963639662,0.0005316734313964844
MMDl,gaussian,0.5,unif_law,100,0.14912349810470288,0.0005464553833007812
MMDl,gaussian,1.0,same,100,-0.03489430013006896,0.0005216598510742188
MMDl,gaussian,1.0,mu+1,100,0.10888795409165482,0.0005366802215576172
MMDl,gaussian,1.0,std*2,100,0.08814200570747964,0.0005402565002441406
MMDl,gaussian,1.0,unif_law,100,0.16896751357545375,0.0005316734313964844
MMDl,gaussian,2.0,same,100,-0.014827338765540219,0.000606536865234375
MMDl,gaussian,2.0,mu+1,100,0.12805638117459459,0.0005388259887695312
MMDl,gaussian,2.0,std*2,100,0.07252337377726277,0.0005462169647216797
MMDl,gaussian,2.0,unif_law,100,0.15214371311900238,0.0005259513854980469
MMDl,gaussian,5.0,same,100,0.004512611902020183,0.0005211830139160156
MMDl,gaussian,5.0,mu+1,100,0.095152275394356,0.0007023811340332031
MMDl,gaussian,5.0,std*2,100,0.045492540070967494,0.0005297660827636719
MMDl,gaussian,5.0,unif_law,100,0.0981726223263486,0.0005223751068115234
MMDl,laplacian,0.25,same,100,-0.009140562996359876,0.00043320655822753906
MMDl,laplacian,0.25,mu+1,100,0.05546104872740372,0.00045108795166015625
MMDl,laplacian,0.25,std*2,100,0.036702349160551505,0.00045299530029296875
MMDl,laplacian,0.25,unif_law,100,0.07368394733839495,0.0004367828369140625
MMDl,laplacian,0.5,same,100,-0.021816804737597763,0.0004410743713378906
MMDl,laplacian,0.5,mu+1,100,0.06722171459977971,0.0004544258117675781
MMDl,laplacian,0.5,std*2,100,0.05049410100389551,0.0004513263702392578
MMDl,laplacian,0.5,unif_law,100,0.1016747500445068,0.00043773651123046875
MMDl,laplacian,1.0,same,100,-0.039713104254456726,0.00044989585876464844
MMDl,laplacian,1.0,mu+1,100,0.04969520537198242,0.0004608631134033203
MMDl,laplacian,1.0,std*2,100,0.05291925301666524,0.0004589557647705078
MMDl,laplacian,1.0,unif_law,100,0.1046620136039246,0.0004456043243408203
MMDl,laplacian,2.0,same,100,-0.0524610057788556,0.00044727325439453125
MMDl,laplacian,2.0,mu+1,100,0.007562602595768552,0.000461578369140625
MMDl,laplacian,2.0,std*2,100,0.035678558118985,0.0004582405090332031
MMDl,laplacian,2.0,unif_law,100,0.07129037507043307,0.0004487037658691406
MMDl,laplacian,5.0,same,100,-0.0567605671682257,0.0006947517395019531
MMDl,laplacian,5.0,mu+1,100,-0.02549532630544281,0.00045752525329589844
MMDl,laplacian,5.0,std*2,100,0.0044220912162233365,0.0004611015319824219
MMDl,laplacian,5.0,unif_law,100,0.02852657479118424,0.0004496574401855469
MMDq,gaussian,0.25,same,100,0.0022117450446687004,0.005056619644165039
MMDq,gaussian,0.25,mu+1,100,0.1067138275444719,0.005388975143432617
MMDq,gaussian,0.25,std*2,100,0.10731471101039408,0.004009246826171875
MMDq,gaussian,0.25,unif_law,100,0.014311860105971408,0.0038712024688720703
MMDq,gaussian,0.5,same,100,0.0035003444470605993,0.004034996032714844
MMDq,gaussian,0.5,mu+1,100,0.12872490223147892,0.003901958465576172
MMDq,gaussian,0.5,std*2,100,0.13385443301732525,0.00414586067199707
MMDq,gaussian,0.5,unif_law,100,0.01275155381423454,0.0039064884185791016
MMDq,gaussian,1.0,same,100,0.0026857677658904677,0.003869295120239258
MMDq,gaussian,1.0,mu+1,100,0.13859944422892878,0.00409698486328125
MMDq,gaussian,1.0,std*2,100,0.14824343254741312,0.0039021968841552734
MMDq,gaussian,1.0,unif_law,100,0.007339885195236429,0.004063844680786133
MMDq,gaussian,2.0,same,100,0.001382882964474419,0.003912448883056641
MMDq,gaussian,2.0,mu+1,100,0.1246194093664652,0.004031181335449219
MMDq,gaussian,2.0,std*2,100,0.13621665614061562,0.004050016403198242
MMDq,gaussian,2.0,unif_law,100,0.001262505488021981,0.0038917064666748047
MMDq,gaussian,5.0,same,100,0.0011661670423352977,0.00403141975402832
MMDq,gaussian,5.0,mu+1,100,0.08067978358765004,0.003938198089599609
MMDq,gaussian,5.0,std*2,100,0.08250194164533187,0.003966569900512695
MMDq,gaussian,5.0,unif_law,100,-0.0015764091853200934,0.0066585540771484375
MMDq,laplacian,0.25,same,100,0.0010685267590102576,0.003153562545776367
MMDq,laplacian,0.25,mu+1,100,0.06375706584032881,0.003143787384033203
MMDq,laplacian,0.25,std*2,100,0.06201392990968757,0.0032007694244384766
MMDq,laplacian,0.25,unif_law,100,0.001987922264451658,0.027309179306030273
MMDq,laplacian,0.5,same,100,0.0012985370519815742,0.012225151062011719
MMDq,laplacian,0.5,mu+1,100,0.0898118228377025,0.0035033226013183594
MMDq,laplacian,0.5,std*2,100,0.09232847557940926,0.003248453140258789
MMDq,laplacian,0.5,unif_law,100,0.004545179832687429,0.0034284591674804688
MMDq,laplacian,1.0,same,100,0.001264357184509679,0.003192901611328125
MMDq,laplacian,1.0,mu+1,100,0.09781509373661279,0.0031747817993164062
MMDq,laplacian,1.0,std*2,100,0.10189972272258041,0.0031762123107910156
MMDq,laplacian,1.0,unif_law,100,0.008586531311030599,0.003199338912963867
MMDq,laplacian,2.0,same,100,0.0005656196371201516,0.0032651424407958984
MMDq,laplacian,2.0,mu+1,100,0.07749274027427,0.0031158924102783203
MMDq,laplacian,2.0,std*2,100,0.07863406244768278,0.0035216808319091797
MMDq,laplacian,2.0,unif_law,100,0.011341477193901883,0.003128528594970703
MMDq,laplacian,5.0,same,100,-0.0005969522481217848,0.003095865249633789
MMDq,laplacian,5.0,mu+1,100,0.03910253352403237,0.003185272216796875
MMDq,laplacian,5.0,std*2,100,0.0392024604593558,0.0031585693359375
MMDq,laplacian,5.0,unif_law,100,0.009747558400358541,0.003213644027709961
MMDl,gaussian,0.25,same,500,-0.05181592519193674,0.0006644725799560547
MMDl,gaussian,0.25,mu+1,500,0.15069114222354887,0.0006771087646484375
MMDl,gaussian,0.25,std*2,500,0.02672210623994991,0.0006783008575439453
MMDl,gaussian,0.25,unif_law,500,0.04434364740518043,0.0006508827209472656
MMDl,gaussian,0.5,same,500,-0.036669524330380225,0.0006620883941650391
MMDl,gaussian,0.5,mu+1,500,0.18150156217256097,0.0006756782531738281
MMDl,gaussian,0.5,std*2,500,0.054846423321375196,0.0006830692291259766
MMDl,gaussian,0.5,unif_law,500,0.031786810918486084,0.0006957054138183594
MMDl,gaussian,1.0,same,500,-0.021456967096720517,0.0006680488586425781
MMDl,gaussian,1.0,mu+1,500,0.1885226006040639,0.00067901611328125
MMDl,gaussian,1.0,std*2,500,0.07543778200270725,0.000701904296875
MMDl,gaussian,1.0,unif_law,500,0.007493343732888206,0.0006666183471679688
MMDl,gaussian,2.0,same,500,-0.011960649558786599,0.00069427490234375
MMDl,gaussian,2.0,mu+1,500,0.16711787319175653,0.000759124755859375
MMDl,gaussian,2.0,std*2,500,0.07504532762168468,0.0006883144378662109
MMDl,gaussian,2.0,unif_law,500,-0.01001007781801843,0.0006623268127441406
MMDl,gaussian,5.0,same,500,-0.007832048367883544,0.0006632804870605469
MMDl,gaussian,5.0,mu+1,500,0.10805218347384618,0.0006773471832275391
MMDl,gaussian,5.0,std*2,500,0.04210752823486291,0.0006875991821289062
MMDl,gaussian,5.0,unif_law,500,-0.014242774170596249,0.0006921291351318359
MMDl,laplacian,0.25,same,500,-0.013372748553421389,0.0005352497100830078
