Kernel,Kernel_parameter,lambda,law_p,law_q,moyenne
gaussian,0.25,0.01,normal_0_1,unif_0_1,0.30378618627173637
gaussian,0.25,0.01,normal_0_1,unif_0_1,0.29454941256071954
gaussian,0.25,0.01,normal_0_1,unif_0_1,0.30101392456079323
gaussian,0.25,0.01,normal_0_1,unif_0_1,0.32045417411432014
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2883994959192344
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2624624057171979
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2646845748327224
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.26384837012617085
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2548270290997043
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2841527276403943
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.27653001938179717
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.3075650291917132
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.26747610391065374
gaussian,0.25,0.01,unif_-1_1,normal_1_1,0.2883154237893614
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.22189984268140306
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.21545257232028836
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.19840623292018464
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.22403342885990526
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.20562880946888398
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.18876406165110385
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.2486828220799031
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.20992595528772515
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.20435494978190122
gaussian,0.25,0.01,unif_-1_1,normal_0_2,0.22632979520911092
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.30137310877288187
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.2562582650539859
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.280841203890802
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.20935369648562896
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.2813952674892823
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.24093501299207193
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.26469004180620126
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.23335869348834493
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.2672086622668253
gaussian,0.25,0.01,unif_-1_1,unif_0_1,0.2485533484111587
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.11801674270462557
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.12717948984159047
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.14379697611200212
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.13898019592167313
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.11582108106116022
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.16505017980867812
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.11114981795576206
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.16233718625734586
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.12042446631470925
gaussian,0.25,0.001,normal_0_1,normal_1_1,0.13414415419630757
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.07654195247273116
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.07532598509684182
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.08432829404595168
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.08275982499827604
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.063857032706817
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.07253674768100941
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.041404570809904825
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.06498435888372449
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.06934831222234748
gaussian,0.25,0.001,normal_0_1,normal_0_2,0.08428850504446665
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.34476523262177855
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.3132610135282261
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.29695023906922274
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.310449165531214
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.28654080299811996
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.30210182610069486
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.3045132233495584
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.3477207363742739
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.29432856393555185
gaussian,0.25,0.001,normal_0_1,unif_0_1,0.3323460515156218
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.25919753292705167
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.2712614299085172
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.24409091085545298
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.25164250349079126
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.23814362621953628
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.2469992915092137
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.2667249300307972
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.28947826171888263
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.28395040004313904
gaussian,0.25,0.001,unif_-1_1,normal_1_1,0.22479487664071432
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.1948357712727764
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.20269199410411803
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.20918857444112363
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.20572389829039361
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.2141267132658007
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.1777873597258954
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.1885262044438299
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.22202594028429354
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.21658397412022445
gaussian,0.25,0.001,unif_-1_1,normal_0_2,0.19894851524259832
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.26314045744363057
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.31129696860309486
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.2716540189588104
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.26878823585150224
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.3069204680872404
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.3040296561918763
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.21793144334739556
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.25732045716904134
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.2726753820076307
gaussian,0.25,0.001,unif_-1_1,unif_0_1,0.25015590956254324
gaussian,0.5,1,normal_0_1,normal_1_1,0.15444511761728028
gaussian,0.5,1,normal_0_1,normal_1_1,0.1570455760048089
gaussian,0.5,1,normal_0_1,normal_1_1,0.19534862165526326
gaussian,0.5,1,normal_0_1,normal_1_1,0.15338216457158718
gaussian,0.5,1,normal_0_1,normal_1_1,0.15003029809913704
gaussian,0.5,1,normal_0_1,normal_1_1,0.15911596503006342
gaussian,0.5,1,normal_0_1,normal_1_1,0.14432307462241833
gaussian,0.5,1,normal_0_1,normal_1_1,0.17447209000687483
gaussian,0.5,1,normal_0_1,normal_1_1,0.18521401961469067
gaussian,0.5,1,normal_0_1,normal_1_1,0.16695845353040423
gaussian,0.5,1,normal_0_1,normal_0_2,0.09153366945306857
gaussian,0.5,1,normal_0_1,normal_0_2,0.08839112753048552
gaussian,0.5,1,normal_0_1,normal_0_2,0.11174126320340268
gaussian,0.5,1,normal_0_1,normal_0_2,0.09547020498549146
gaussian,0.5,1,normal_0_1,normal_0_2,0.0706789230833721
gaussian,0.5,1,normal_0_1,normal_0_2,0.07443111688738799
gaussian,0.5,1,normal_0_1,normal_0_2,0.0840576055508898
gaussian,0.5,1,normal_0_1,normal_0_2,0.09038565943278382
gaussian,0.5,1,normal_0_1,normal_0_2,0.0584722956495926
gaussian,0.5,1,normal_0_1,normal_0_2,0.09417009116018493
gaussian,0.5,1,normal_0_1,unif_0_1,0.2716212596307726
gaussian,0.5,1,normal_0_1,unif_0_1,0.31482424951940485
gaussian,0.5,1,normal_0_1,unif_0_1,0.2733629605614584
gaussian,0.5,1,normal_0_1,unif_0_1,0.24898076717646236
gaussian,0.5,1,normal_0_1,unif_0_1,0.28106183070160423
gaussian,0.5,1,normal_0_1,unif_0_1,0.2615354846072793
gaussian,0.5,1,normal_0_1,unif_0_1,0.27996872418010765
gaussian,0.5,1,normal_0_1,unif_0_1,0.30796543807671883
gaussian,0.5,1,normal_0_1,unif_0_1,0.2734321635379283
gaussian,0.5,1,normal_0_1,unif_0_1,0.27434228807676014
gaussian,0.5,1,unif_-1_1,normal_1_1,0.319047849353944
gaussian,0.5,1,unif_-1_1,normal_1_1,0.3043358701900806
gaussian,0.5,1,unif_-1_1,normal_1_1,0.3179793721124773
gaussian,0.5,1,unif_-1_1,normal_1_1,0.2953113708923374
gaussian,0.5,1,unif_-1_1,normal_1_1,0.32656438645621527
gaussian,0.5,1,unif_-1_1,normal_1_1,0.2746970745163007
gaussian,0.5,1,unif_-1_1,normal_1_1,0.24085160893962254
gaussian,0.5,1,unif_-1_1,normal_1_1,0.29825754578322394
gaussian,0.5,1,unif_-1_1,normal_1_1,0.3006725229750359
gaussian,0.5,1,unif_-1_1,normal_1_1,0.25234998325913344
gaussian,0.5,1,unif_-1_1,normal_0_2,0.25503183689540165
gaussian,0.5,1,unif_-1_1,normal_0_2,0.2709605664661276
gaussian,0.5,1,unif_-1_1,normal_0_2,0.22994654290900163
gaussian,0.5,1,unif_-1_1,normal_0_2,0.22480756680431824
gaussian,0.5,1,unif_-1_1,normal_0_2,0.21931191506256803
gaussian,0.5,1,unif_-1_1,normal_0_2,0.22496116932286975
gaussian,0.5,1,unif_-1_1,normal_0_2,0.23641358234898788
gaussian,0.5,1,unif_-1_1,normal_0_2,0.23390736001936607
gaussian,0.5,1,unif_-1_1,normal_0_2,0.22995729578720867
gaussian,0.5,1,unif_-1_1,normal_0_2,0.2605561584618054
gaussian,0.5,1,unif_-1_1,unif_0_1,0.2323080030377778
gaussian,0.5,1,unif_-1_1,unif_0_1,0.21171750242617904
gaussian,0.5,1,unif_-1_1,unif_0_1,0.19985328896281637
gaussian,0.5,1,unif_-1_1,unif_0_1,0.2275517520350088
gaussian,0.5,1,unif_-1_1,unif_0_1,0.21449401507632865
gaussian,0.5,1,unif_-1_1,unif_0_1,0.22959528871331913
gaussian,0.5,1,unif_-1_1,unif_0_1,0.19440519575645962
gaussian,0.5,1,unif_-1_1,unif_0_1,0.24499401723625244
gaussian,0.5,1,unif_-1_1,unif_0_1,0.24146020580046565
gaussian,0.5,1,unif_-1_1,unif_0_1,0.2502501892423372
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.20552095178905513
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.16928217415638744
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.15752388453540261
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.14779531284492406
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.16395510487046702
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.15630199530419467
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.14104414768440607
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.18573710014768405
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.12616653186407495
gaussian,0.5,0.8,normal_0_1,normal_1_1,0.138163473509213
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.0753776880362777
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.06367696387332118
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.10193909155199106
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.08671894979142807
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.08768671758278647
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.10569001472011699
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.08227144386905422
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.09576479763436392
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.08968590721693862
gaussian,0.5,0.8,normal_0_1,normal_0_2,0.10085341630836073
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.2990780708577558
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.23084892712846167
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.2771690992865896
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.3012799660732908
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.25244889556482875
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.2719142811887495
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.3004661649385912
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.28399155491034805
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.25012320074113736
gaussian,0.5,0.8,normal_0_1,unif_0_1,0.27831453138658724
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.3304327705212631
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.2928245817944494
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.2903723519661722
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.2740681154850277
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.2840300270957102
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.3514773635999965
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.26018820280056576
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.2682722794958472
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.25704298606451564
gaussian,0.5,0.8,unif_-1_1,normal_1_1,0.29069177319435485
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.19975584610872738
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.26027003952164285
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.24434961799101504
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.22141350349715783
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.23828705366137953
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.22759459483285088
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.2419157683037291
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.24052793753209845
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.2476201393978011
gaussian,0.5,0.8,unif_-1_1,normal_0_2,0.23126937670667563
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.20805045827080612
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.18526656239126552
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.23619778251896398
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.22316530677407165
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.2378831697742713
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.21915480163870882
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.2121147014981058
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.2675477293907881
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.2216820390261969
gaussian,0.5,0.8,unif_-1_1,unif_0_1,0.18903093119910314
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.1547310667071417
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.18156509755911227
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.1686438745547733
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.15275417109009332
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.19346359882065794
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.16680761297385835
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.1384042939863469
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.15869623235259897
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.1570508043407592
gaussian,0.5,0.5,normal_0_1,normal_1_1,0.14606883515419128
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.08497153337004598
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.07763446916871654
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.08276843364442592
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.0713150914497238
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.07649893863257606
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.07978647940267639
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.0788928219488451
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.09613254992166477
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.07932504167725496
gaussian,0.5,0.5,normal_0_1,normal_0_2,0.1024750481910425
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.29821403606680025
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2643081430433957
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.28187809202621295
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2911959906623425
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2761640402398867
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2787264738450558
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2664591988756752
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2768826926795128
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.2598826962561739
gaussian,0.5,0.5,normal_0_1,unif_0_1,0.31271234476037596
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.30313827441270524
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.23585776950238557
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.28213134540995005
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.31189464666095207
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.2720758816496175
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.2603258804670943
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.2897442385187666
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.27264048004839514
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.26967178086766586
gaussian,0.5,0.5,unif_-1_1,normal_1_1,0.2780655815036355
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.24408625382692808
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.22649100868034844
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.2543748263141937
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.22211106159738267
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.2302845642299985
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.22752645731187335
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.24796509516472512
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.23598953245367224
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.249173541998802
gaussian,0.5,0.5,unif_-1_1,normal_0_2,0.2679894170903899
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.22670773660222296
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.2259697508178633
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.22224781834425184
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.19639615186294634
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.2569189547484447
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.2521685876061722
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.25891697555517573
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.2398061709671191
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.26373760400839896
gaussian,0.5,0.5,unif_-1_1,unif_0_1,0.23616730784685347
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.1723606931266667
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.1828036477919102
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.14889577703800466
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.18092465007866276
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.1340350179244389
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.1512893191951092
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.16946689144677596
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.13761192988205204
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.178216894831081
gaussian,0.5,0.2,normal_0_1,normal_1_1,0.16901197649338143
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.08380912158702657
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.08428720804147063
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.0822876492363148
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.0855335605411781
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.11078067576786682
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.09984375823513686
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.09373502437359399
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.08999476346649313
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.08995297271796301
gaussian,0.5,0.2,normal_0_1,normal_0_2,0.05757698567207486
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2719574459961482
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2561580162512268
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2633345397771249
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.26408767610403394
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2608087260727622
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.25793267664045766
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2765253909461499
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.27527164380301195
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.2742563694442853
gaussian,0.5,0.2,normal_0_1,unif_0_1,0.26946542916662586
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.31331513383915566
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.2907460039549659
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.28752721528710606
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.2433180099778545
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.2573796658162181
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.3080038119258111
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.2796033413845791
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.31255260177492244
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.307376787566147
gaussian,0.5,0.2,unif_-1_1,normal_1_1,0.29162002445177876
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.2504915781946946
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.23106836220601557
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.24192658379136278
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.23841196177348564
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.22563467036039545
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.22331978637486735
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.23740134359295934
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.22727989945640448
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.21133201362825868
gaussian,0.5,0.2,unif_-1_1,normal_0_2,0.23953363336181357
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.21813967131246542
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.2466948143770316
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.22157282071570697
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.20731409406741552
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.2505157048218568
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.21838032646996852
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.23175231224371193
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.22982302540453933
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.24309342538414527
gaussian,0.5,0.2,unif_-1_1,unif_0_1,0.19798741679097615
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.1506932065507978
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.16350858762214862
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.15310352264786375
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.1492598229216291
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.12558782531916024
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.17786622811900116
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.15429341680722658
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.15809356202536165
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.1854987323346042
gaussian,0.5,0.1,normal_0_1,normal_1_1,0.12047083168585987
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.10747706944397964
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.09287000527103041
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.10295277672034006
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.10605857393279171
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.07469347990878603
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.1007152738289281
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.09296458052401733
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.09511409592144986
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.0676874719600701
gaussian,0.5,0.1,normal_0_1,normal_0_2,0.08446702403778371
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.28016996975218506
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.269060724707854
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2660427625301269
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2675212880600076
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2613184171728995
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.280785774265815
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2596351123118144
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2991698605377581
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.26698237869064717
gaussian,0.5,0.1,normal_0_1,unif_0_1,0.2529799806897061
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.25883029578371547
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.294675984738724
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.28151105658763187
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.28867989882761064
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.2666807781805874
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.2803901090643992
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.2883730993586509
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.30623420609770746
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.27359245500425466
gaussian,0.5,0.1,unif_-1_1,normal_1_1,0.2892915945615616
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.18759991517370175
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.2339884564684225
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.21976485409178026
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.2277494688079299
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.22850032055018993
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.23297445191977592
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.21969857802700168
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.22254468639928565
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.24510246943206898
gaussian,0.5,0.1,unif_-1_1,normal_0_2,0.23895787993995143
gaussian,0.5,0.1,unif_-1_1,unif_0_1,0.22381268498708592
gaussian,0.5,0.1,unif_-1_1,unif_0_1,0.2182469217195394
